medcode,readterm,cci_1mi,cci_1ccf,cci_1pad,cci_1stroke,cci_1dement,cci_1resp,cci_1ctd,cci_1peptic,cci_1liver,cci_2hemi,cci_2renal,cci_2diabcomp,cci_2cancer,cci_2leuk,cci_2lymph,cci_3liver,cci_6mets,cci_6hiv
71117,"[M]Malignant lymphoma, undifferentiated cell type NOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71142,"Hodgkin's, lymphocytic-histiocytic predominance unspec site",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71238,"Lymphosarcoma of lymph nodes of head, face and neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71262,Malignant lymphoma NOS of intrapelvic lymph nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71304,Burkitt's lymphoma NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71609,Unspec malig neop lymphoid/histiocytic nodes inguinal/leg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71619,"[M]Malignant lymphoma, large cell, noncleaved, diffuse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71625,Lymphosarcoma of unspecified site,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71652,"[M]Malignant lymphoma, mixed small and large cell, diffuse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71672,Lymphoma stage IV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
71994,Macroglobulinaemia NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
72196,"[M]Malignant lymphoma, lymphocytic, poorly different NOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
72241,[M]Prolymphocytic lymphosarcoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
72433,[M]Reticulosarcoma NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
72500,"[X]Mal neoplasm/lymphoid,haematopoietic+related tissu,unspcf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
72714,Mycosis fungoides of lymph nodes of inguinal region and leg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
72725,Malignant lymphoma NOS of intrathoracic lymph nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
73532,"Hodgkin's, lymphocytic-histiocytic pred intra-abdominal node",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
89230,[M]Hodgkin's granuloma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
89657,Malignant mast cell tumour NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
90201,T-zone lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
91674,Mycosis fungoides of intra-abdominal lymph nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
91900,Hodgkin's disease NOS of lymph nodes of axilla and arm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
92068,Nodular lymphoma of intra-abdominal lymph nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
92245,"Hodgkin's, lymphocytic-histiocytic pred intrathoracic nodes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
92380,Burkitt's lymphoma of lymph nodes of inguinal region and leg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
93384,Unspec malig neop lymphoid/histiocytic of intrathoracic node,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
93951,"Hodgkin's, lymphocytic-histiocytic pred inguinal and leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
94005,"Hodgkin's disease, mixed cellularity NOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
94239,[M]Mast cell sarcoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
94279,Hodgkin's disease NOS of spleen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
94407,"Hodgkin's mixed cellularity of lymph nodes head, face, neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
94415,"Malignant histiocytosis of lymph nodes head, face and neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
94935,Lymphoma stage II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
94995,Nodular lymphoma of lymph nodes of inguinal region and leg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
95012,Mycosis fungoides of lymph nodes of multiple sites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
95049,Hodgkin's lymphocytic depletion of unspecified site,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
95058,Reticulosarcoma of spleen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
95338,"Hodgkin's, lymphocytic-histiocytic pred intrapelvic nodes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
95464,[M]Mycosis fungoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
95545,Maltoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
95630,True histiocytic lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
95715,Mucosa-associated lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
95792,Lymphoid and histiocytic malignancy NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
95949,Mycosis fungoides of unspecified site,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
96183,"[M]Hodgkin's disease,lymphocytic depletion,diffuse fibrosis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
96379,Mycosis fungoides of lymph nodes of axilla and upper limb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
97577,Burkitt's lymphoma of intra-abdominal lymph nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
97746,Hodgkin's disease NOS of lymph nodes of multiple sites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
97756,[M]Sezary's disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
97852,"[M]Malignant lymphoma, centroblastic type, follicular",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
97863,"Hodgkin's disease, mixed cellularity of unspecified site",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
98596,[X]Other types of diffuse non-Hodgkin's lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
98840,Hodgkin's paragranuloma of intra-abdominal lymph nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
98909,"Hodgkin's granuloma of lymph nodes of head, face and neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
98961,"[M]Malignant lymphoma, centroblastic-centrocytic, follicular",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
99012,Hodgkin's disease NOS of lymph nodes inguinal region and leg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
99067,Gamma heavy chain disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
99200,"[M]Hodgkin's disease, nodular sclerosis, cellular phase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
99240,Reticulosarcoma NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
99655,[M]Lymphosarcoma NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
99695,[M]Mycosis fungoides NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
99887,Other specified reticulosarcoma or lymphosarcoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
99951,Reticulosarcoma or lymphosarcoma NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
100006,Burkitt's lymphoma of intrathoracic lymph nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
100352,Lymphosarcoma of lymph nodes of inguinal region and leg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
100423,"Hodgkin's paragranuloma of lymph nodes of head, face, neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
100532,Sezary's disease NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
100544,"[M]Reticulosarcoma, nodular",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
100615,Mast cell malignancy of lymph nodes inguinal region and leg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
101114,Diffuse non-Hodgkin's large cell lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
101350,Alpha heavy chain disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
101429,"[M]Lymphogranuloma, malignant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
101465,Unspec malig neop lymphoid/histiocytic of multiple sites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
101530,"Hodgkin's disease, lymphocytic depletion NOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
101715,"Hodgkin's disease, lymphocytic depletion of spleen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
102158,Letterer-Siwe disease of intrathoracic lymph nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
102594,Diffuse large B-cell lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
102688,[X]Other malignant immunoproliferative diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
102715,LETTERER-SIWE DISEASE OF UNSPECIFIED SITES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
103245,Lymphosarcoma of spleen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
103353,Unspec malig neop lymphoid/histiocytic intra-abdominal nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
103900,Mast cell malignancy of unspecified site,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
104152,Follicular lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
104291,Hodgkin lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
104386,Small cell B-cell lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
104391,Non-Hodgkin lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
104412,Lymphoblastic (diffuse) lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
104484,Other classical Hodgkin lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
104620,Mantle cell lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
104743,"Hodgkin's, lymphocytic-histiocytic pred of multiple sites",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
104790,Lymphosarcoma of lymph nodes of multiple sites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
104862,Cutaneous T-cell lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
104895,Nodular lymphocyte predominant Hodgkin lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
104934,Other mature T/NK-cell lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105020,Follicular lymphoma grade 3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105025,"[X]OTH SPCF MAL NEOPLSM/LYMPHOID,HAEMATOPOIETIC+RLTD TISSUE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105038,Mediastinal (thymic) large B-cell lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105085,T/NK-cell lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105095,Follicular lymphoma grade 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105203,Nodular lymphoma of intrathoracic lymph nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105375,Blastic NK-cell lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105472,"Hodgkin's disease, nodular sclerosis of spleen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105559,"Anaplastic large cell lymphoma, ALK-positive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105636,Angioimmunoblastic T-cell lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105709,Enteropathy-associated T-cell lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105762,UNIFOCAL LANGERHANS-CELL HISTIOCYTOSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105841,Nodular sclerosis classical Hodgkin lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105889,Follicular lymphoma grade 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105925,Subcutaneous panniculitic T-cell lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105955,"Anaplastic large cell lymphoma, ALK-negative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105966,EXTRANOD MARG ZONE B-CELL LYMPHOM MUCOSA-ASSOC LYMPHOID TISS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
106063,Other types of follicular lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
106137,[M]RETICULOSARCOMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
106349,Hodgkin lymphoma NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
106597,Lymphocyte-rich classical Hodgkin lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
106867,Non-follicular lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
106884,Nonfollicular lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
106911,"Hodgkin's, lymphocytic-histiocytic predominance of spleen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
106969,Diffuse follicle centre lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
106970,"[M]Malig lymphoma, lymphocytic, well differentiated,nodular",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
107032,Hodgkin's lymphocytic depletion lymph nodes multiple sites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
107166,Follicular lymphoma grade 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
107804,Hodgkin's disease NOS of intra-abdominal lymph nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
107949,Hepatosplenic T-cell lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
107973,Follicular lymphoma grade 3b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
108037,Unspec malig neop lymphoid/histiocytic of unspecified site,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
108102,Heavy chain disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
108182,Diffuse non-Hodgkin's small cleaved cell (diffuse) lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
108235,Waldenstrom macroglobulinaemia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
108719,Cutaneous follicle centre lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
108775,Mixed cellularity classical Hodgkin lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
108886,Hodgkin's mixed cellularity of lymph nodes inguinal and leg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
109342,Unspec malig neop lymphoid/histiocytic of intrapelvic nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
109714,[X]Oth and unspecif peripheral & cutaneous T-cell lymphomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
109780,"Extranodal NK/T-cell lymphoma, nasal type",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1641,Oesophageal varices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
5129,Portal hypertension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
6690,Acute hepatic failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
6692,Liver transplant failure and rejection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
8363,Oesophageal varices in alcoholic cirrhosis of the liver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
9026,[V]Liver transplanted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
10636,Hepatorenal syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
10721,Hepatorenal syndrome as a complication of care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
10797,Oesophageal varices NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11960,Fibreoptic endoscopic injection sclerotherapy oesoph varices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
16062,Hepatic failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
16759,Fibreoptic endoscopic banding of oesophageal varices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
17222,Liver failure as a complication of care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
17330,Alcoholic hepatic failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
20233,Open operation on oesophageal varices NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
20912,Open injection sclerotherapy to oesophageal varices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
21769,[X] Liver failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
22168,Subacute hepatitis - noninfective,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
22411,Encephalopathy - hepatic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
23511,Hepatic coma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
23775,Liver failure NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
24220,Open operations on oesophageal varices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
24901,[X] Hepatic failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
24989,Oesophageal varices with bleeding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
25700,[V]Assessment for liver transplant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
26319,Oesophageal varices in cirrhosis of the liver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
26490,Subacute hepatic failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
28929,Gastric varices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
31997,"Liver transplant with complication, without blame",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
36194,Hepatic failure as a complication of care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
39945,Acute liver failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
41386,Acute hepatic failure due to drugs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
41480,Acute necrosis of liver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
43404,Local ligation of oesophageal varices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
44424,Oesophageal varices in diseases EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
46647,Rigid oesophagoscopic banding of oesophageal varices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
47214,Rigid oesophagoscopic injection sclerotherapy oesoph varices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
47861,Exploration of liver transplant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
48488,Acute and subacute liver necrosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
55637,Acute necrosis of liver NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
55962,Viral hepatitis A with coma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
56070,Hepatic failure NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
57324,Subacute necrosis of liver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
62038,Tanner devascularisation for bleeding varices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
62582,Oesophageal varices in diseases EC NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
65050,Viral hepatitis C with coma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
65067,Acute and subacute liver necrosis NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
69053,Viral hepatitis B with coma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
69194,Replacement of previous liver transplant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
69367,Subacute necrosis of liver NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
69552,Other specified viral hepatitis with coma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
71240,Transjugular intrahepatic creation of portosystemic shunt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
73139,Oesophageal varices without bleeding in diseases EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
87861,Oth transjugular intrahepatic operations blood vessel liver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
88994,Compensation for liver failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
89356,Percutaneous transluminal insertion of stent portal vein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
89445,Auxillary liver transplant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
89587,Other specified viral hepatitis with hepatic coma NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
89717,Fibreopt endoscop rubber band ligation of upper GIT varices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
90925,Transjugular intrahepatic operations blood vessel of liver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
93737,Transjugular intrahepatic insertion stent into portal vein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
95118,Percutan transluminal insertion of stent graft portal vein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
96756,Oesophageal varices with bleeding in diseases EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
97650,Compensation for liver failure NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
100073,Piggy back liver transplant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
105611,[X]Oesophageal varices in diseases classified elsewhere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
105758,Liver transplant planned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
106179,Transjugular intrahepatic angioplasty of portal vein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
106575,Discussion about liver transplantation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
106828,Transjugular intrahepatic operations blood vessel liver NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
107093,Transjugular intrahepatic ins stent graft into portal vein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
107975,Other specified open operation on oesophageal varices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1952,Secondary malignant neoplasm of kidney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
3152,"[M]Carcinoma, metastatic, NOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
3197,"[M]Neoplasm, metastatic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
4137,Secondary malignant neoplasm of lung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
4403,Liver metastases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
5198,Secondary malignant neoplasm of brain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
5199,Cerebral metastasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
5455,"[M]Adenocarcinoma, metastatic, NOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
5842,Secondary malignant neoplasm of other specified sites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
6170,Carcinomatosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
6471,Metastases of respiratory and/or digestive systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
6701,Secondary and unspec malig neop intrapelvic lymph nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
6985,[M]Secondary neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
7593,Malignant pleural effusion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
7654,Secondary malignant neoplasm of bone and bone marrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
7830,Lymph node metastases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
8154,Malignant ascites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
8600,Pain from metastases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
9505,Secondary malignant neoplasm of skin of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
9618,Secondary and unspecified malignant neoplasm of lymph nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
13569,Disseminated malignancy NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
15103,Secondary malignant neoplasm of liver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
15507,Secondary and unspec malig neop lymph nodes NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
16213,Secondary malignant neoplasm of pleura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
16500,Secondary malignant neoplasm of other specified site NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
16692,[M]Carcinomatosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
16760,Secondary malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
17098,[M]PSEUDOMYXOMA PERITONEI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
18616,Secondary malignant neoplasm of other specified sites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
18658,Secondary and unspec malig neop common iliac lymph nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
